customer_id,timestamp,amount,transaction_type,location,device,merchant,is_fraud
CUST006,2024-07-08 10:34:00,574.04,purchase,Chicago,desktop,Merchant_12,0
CUST006,2024-06-24 16:11:00,457.32,transfer,New York,desktop,Merchant_27,0
CUST006,2024-01-23 02:01:00,663.87,transfer,New York,desktop,Merchant_14,0
CUST006,2024-01-16 22:34:00,638.02,payment,New York,desktop,Merchant_24,0
CUST006,2024-10-07 05:05:00,446.97,purchase,New York,mobile,Merchant_20,0
CUST006,2024-12-03 23:19:00,336.22,transfer,Miami,mobile,Merchant_43,0
CUST006,2024-11-28 04:14:00,629.19,transfer,Los Angeles,ATM,Merchant_47,0
CUST006,2024-02-29 01:34:00,454.01,payment,New York,mobile,Merchant_50,0
CUST006,2024-09-13 12:41:00,434.12,payment,New York,desktop,Merchant_28,0
CUST006,2024-01-02 17:44:00,511.82,transfer,New York,mobile,Merchant_20,0
CUST006,2024-12-15 16:37:00,234.55,withdrawal,New York,ATM,Merchant_7,0
CUST006,2024-04-21 01:16:00,659.05,purchase,New York,ATM,Merchant_34,0
CUST006,2024-05-21 18:11:00,392.86,withdrawal,New York,ATM,Merchant_21,0
CUST006,2024-04-14 04:04:00,427.8,payment,New York,ATM,Merchant_40,0
CUST006,2024-01-17 05:55:00,631.13,payment,New York,ATM,Merchant_9,0
CUST006,2024-10-08 12:15:00,654.41,purchase,New York,mobile,Merchant_20,0
CUST006,2024-02-09 06:06:00,355.81,withdrawal,New York,ATM,Merchant_22,0
CUST006,2024-01-03 15:48:00,293.93,withdrawal,New York,ATM,Merchant_41,0
CUST006,2024-08-12 08:07:00,493.44,transfer,Los Angeles,desktop,Merchant_13,0
CUST006,2024-12-26 00:18:00,328.3,payment,New York,desktop,Merchant_6,0
CUST006,2024-07-31 19:36:00,370.68,transfer,New York,ATM,Merchant_49,0
CUST006,2024-03-27 04:27:00,657.1,payment,New York,mobile,Merchant_47,0
