customer_id,timestamp,amount,transaction_type,location,device,merchant,is_fraud
CUST000,2024-08-20 00:05:00,585.08,withdrawal,New York,desktop,Merchant_33,0
CUST000,2024-03-07 00:31:00,390.3,payment,Houston,desktop,Merchant_23,0
CUST000,2024-07-16 09:20:00,267.34,purchase,New York,desktop,Merchant_40,0
CUST000,2024-02-23 00:18:00,691.83,purchase,New York,ATM,Merchant_22,0
CUST000,2024-10-21 23:53:00,291.99,withdrawal,New York,mobile,Merchant_33,0
CUST000,2024-04-22 04:47:00,450.08,purchase,New York,ATM,Merchant_2,0
CUST000,2024-12-04 00:09:00,533.77,payment,Los Angeles,mobile,Merchant_19,0
CUST000,2024-02-06 10:31:00,309.44,transfer,New York,mobile,Merchant_45,0
CUST000,2024-02-08 05:32:00,505.6,payment,New York,desktop,Merchant_36,0
CUST000,2024-12-01 08:08:00,551.04,withdrawal,New York,desktop,Merchant_3,0
CUST000,2024-03-02 04:54:00,390.1,withdrawal,Miami,mobile,Merchant_29,0
CUST000,2024-01-31 20:22:00,629.41,purchase,New York,mobile,Merchant_25,0
CUST000,2024-05-12 23:01:00,268.82,purchase,New York,desktop,Merchant_22,0
CUST000,2024-11-12 06:25:00,685.68,withdrawal,New York,mobile,Merchant_40,0
CUST000,2024-03-10 03:46:00,3868.06,payment,New York,mobile,Merchant_4,1
CUST000,2024-12-21 07:30:00,628.06,payment,New York,desktop,Merchant_13,0
CUST000,2024-11-24 22:21:00,295.69,payment,Miami,desktop,Merchant_32,0
CUST000,2024-09-22 22:28:00,555.06,withdrawal,New York,ATM,Merchant_45,0
CUST000,2024-02-07 08:36:00,445.76,payment,New York,mobile,Merchant_34,0
CUST000,2024-07-16 07:41:00,599.72,transfer,New York,mobile,Merchant_21,0
CUST000,2024-02-03 13:34:00,563.75,purchase,New York,ATM,Merchant_26,0
CUST000,2024-12-26 03:23:00,694.3,payment,Los Angeles,mobile,Merchant_1,0
CUST000,2024-01-11 21:20:00,551.02,transfer,New York,desktop,Merchant_34,0
CUST000,2024-07-13 07:48:00,608.02,purchase,Los Angeles,ATM,Merchant_12,0
CUST000,2024-05-06 18:20:00,703.43,payment,New York,desktop,Merchant_50,0
CUST000,2024-08-02 05:33:00,477.08,purchase,New York,ATM,Merchant_47,0
CUST000,2024-01-07 22:09:00,358.17,purchase,New York,ATM,Merchant_6,0
CUST000,2024-04-04 21:04:00,4657.59,purchase,New York,desktop,Merchant_16,1
CUST000,2024-09-25 23:02:00,541.48,purchase,Chicago,desktop,Merchant_24,0
CUST000,2024-06-01 09:25:00,606.18,purchase,New York,desktop,Merchant_41,0
CUST000,2024-04-10 04:35:00,451.53,transfer,New York,desktop,Merchant_26,0
CUST000,2024-04-07 01:22:00,4070.86,payment,Chicago,desktop,Merchant_20,1
CUST000,2024-07-08 21:26:00,672.71,payment,New York,desktop,Merchant_6,0
CUST000,2024-08-14 17:44:00,602.98,payment,New York,ATM,Merchant_13,0
CUST000,2024-12-04 17:18:00,702.25,transfer,New York,mobile,Merchant_45,0
CUST000,2024-09-21 23:37:00,329.11,payment,New York,desktop,Merchant_22,0
CUST000,2024-09-30 18:45:00,696.84,transfer,New York,desktop,Merchant_1,0
CUST000,2024-05-07 13:50:00,589.95,withdrawal,New York,ATM,Merchant_41,0
