customer_id,timestamp,amount,transaction_type,location,device,merchant,is_fraud
CUST007,2024-12-26 23:17:00,228.01,purchase,Los Angeles,ATM,Merchant_8,0
CUST007,2024-03-09 15:58:00,377.62,purchase,New York,desktop,Merchant_36,0
CUST007,2024-11-26 22:08:00,400.19,transfer,New York,mobile,Merchant_46,0
CUST007,2024-04-10 19:51:00,459.44,withdrawal,New York,desktop,Merchant_18,0
CUST007,2024-11-06 16:30:00,535.88,withdrawal,New York,desktop,Merchant_30,0
CUST007,2024-02-20 00:54:00,487.99,purchase,New York,desktop,Merchant_29,0
CUST007,2024-06-20 19:45:00,562.85,withdrawal,New York,ATM,Merchant_39,0
CUST007,2024-01-01 09:42:00,441.15,transfer,Miami,ATM,Merchant_7,0
CUST007,2024-03-20 03:54:00,644.76,payment,New York,ATM,Merchant_36,0
CUST007,2024-02-29 07:27:00,463.51,transfer,Houston,mobile,Merchant_35,0
CUST007,2024-08-27 20:39:00,469.64,transfer,New York,ATM,Merchant_9,0
CUST007,2024-12-28 23:41:00,272.21,withdrawal,Chicago,mobile,Merchant_10,0
CUST007,2024-01-09 18:25:00,498.8,payment,New York,desktop,Merchant_22,0
CUST007,2024-01-04 13:50:00,402.45,transfer,New York,ATM,Merchant_20,0
CUST007,2024-09-25 06:34:00,264.37,transfer,Houston,ATM,Merchant_2,0
CUST007,2024-04-25 13:07:00,387.04,purchase,Los Angeles,mobile,Merchant_30,0
CUST007,2024-08-10 02:03:00,231.42,transfer,New York,mobile,Merchant_44,0
CUST007,2024-08-09 04:58:00,304.66,purchase,New York,mobile,Merchant_43,0
CUST007,2024-12-26 15:25:00,264.96,payment,New York,ATM,Merchant_2,0
CUST007,2024-05-22 13:58:00,522.97,payment,Los Angeles,ATM,Merchant_37,0
CUST007,2024-10-15 07:19:00,517.22,withdrawal,New York,desktop,Merchant_26,0
CUST007,2024-12-16 22:04:00,444.92,payment,Miami,mobile,Merchant_43,0
CUST007,2024-09-15 13:30:00,318.97,payment,New York,mobile,Merchant_4,0
CUST007,2024-06-07 18:42:00,391.8,transfer,New York,desktop,Merchant_33,0
CUST007,2024-03-04 14:03:00,613.33,purchase,New York,ATM,Merchant_4,0
CUST007,2024-10-11 00:47:00,515.88,payment,Miami,ATM,Merchant_45,0
CUST007,2024-04-07 19:50:00,496.69,withdrawal,New York,ATM,Merchant_3,0
CUST007,2024-04-09 10:50:00,636.55,purchase,New York,desktop,Merchant_32,0
CUST007,2024-01-13 09:30:00,286.8,transfer,Chicago,ATM,Merchant_20,0
CUST007,2024-12-22 09:31:00,455.24,purchase,New York,ATM,Merchant_11,0
CUST007,2024-08-08 07:20:00,403.33,transfer,New York,ATM,Merchant_39,0
CUST007,2024-07-27 12:16:00,583.12,purchase,New York,desktop,Merchant_20,0
CUST007,2024-02-29 07:49:00,291.82,purchase,New York,mobile,Merchant_8,0
CUST007,2024-06-14 16:34:00,560.44,payment,Houston,desktop,Merchant_25,0
CUST007,2024-09-03 11:20:00,644.53,withdrawal,New York,mobile,Merchant_7,0
CUST007,2024-04-20 03:21:00,342.95,payment,New York,desktop,Merchant_9,0
CUST007,2024-07-07 07:56:00,406.81,transfer,New York,desktop,Merchant_26,0
CUST007,2024-01-19 17:26:00,636.98,purchase,Los Angeles,ATM,Merchant_45,0
CUST007,2024-04-03 16:35:00,486.16,transfer,Los Angeles,mobile,Merchant_24,0
CUST007,2024-02-24 06:30:00,448.73,payment,New York,desktop,Merchant_38,0
CUST007,2024-07-13 03:06:00,380.18,payment,New York,mobile,Merchant_10,0
CUST007,2024-11-04 10:08:00,240.26,transfer,Chicago,ATM,Merchant_2,0
CUST007,2024-10-27 04:51:00,436.56,withdrawal,New York,mobile,Merchant_14,0
CUST007,2024-06-23 17:07:00,458.72,purchase,Miami,mobile,Merchant_17,0
CUST007,2024-08-20 07:33:00,543.23,payment,New York,desktop,Merchant_35,0
CUST007,2024-01-30 07:10:00,440.9,purchase,Los Angeles,desktop,Merchant_12,0
CUST007,2024-03-12 18:48:00,244.8,transfer,Los Angeles,mobile,Merchant_48,0
CUST007,2024-11-12 12:01:00,611.24,payment,New York,ATM,Merchant_12,0
CUST007,2024-05-11 05:12:00,252.84,payment,New York,ATM,Merchant_18,0
CUST007,2024-01-28 23:02:00,468.07,transfer,New York,ATM,Merchant_13,0
CUST007,2024-05-05 20:41:00,643.09,withdrawal,New York,ATM,Merchant_22,0
CUST007,2024-05-04 15:25:00,643.44,purchase,New York,mobile,Merchant_44,0
CUST007,2024-08-21 10:34:00,241.17,withdrawal,New York,mobile,Merchant_28,0
