customer_id,timestamp,amount,transaction_type,location,device,merchant,is_fraud
CUST003,2024-01-11 19:25:00,316.98,payment,New York,ATM,Merchant_21,0
CUST003,2024-10-21 14:10:00,182.85,transfer,New York,mobile,Merchant_48,0
CUST003,2024-04-06 23:04:00,245.15,purchase,New York,mobile,Merchant_15,0
CUST003,2024-01-20 16:31:00,289.84,withdrawal,New York,desktop,Merchant_9,0
CUST003,2024-03-23 11:07:00,296.42,transfer,New York,desktop,Merchant_4,0
CUST003,2024-07-10 14:54:00,299.86,purchase,New York,desktop,Merchant_2,0
CUST003,2024-12-30 02:08:00,325.57,payment,New York,mobile,Merchant_7,0
CUST003,2024-09-06 08:01:00,257.03,withdrawal,Miami,mobile,Merchant_10,0
CUST003,2024-01-25 00:08:00,169.99,purchase,Chicago,desktop,Merchant_29,0
CUST003,2024-07-11 18:37:00,238.36,purchase,New York,ATM,Merchant_42,0
CUST003,2024-07-29 23:57:00,319.59,withdrawal,New York,desktop,Merchant_11,0
CUST003,2024-08-27 02:26:00,145.36,withdrawal,New York,mobile,Merchant_9,0
CUST003,2024-07-14 17:41:00,204.51,payment,Los Angeles,ATM,Merchant_40,0
CUST003,2024-05-22 16:45:00,170.81,payment,New York,desktop,Merchant_25,0
CUST003,2024-03-11 18:21:00,207.79,transfer,Miami,ATM,Merchant_47,0
CUST003,2024-07-31 10:19:00,270.64,purchase,Miami,ATM,Merchant_48,0
CUST003,2024-04-08 19:47:00,150.77,transfer,New York,desktop,Merchant_38,0
CUST003,2024-04-13 07:26:00,314.97,withdrawal,New York,mobile,Merchant_27,0
CUST003,2024-07-20 13:26:00,293.95,transfer,New York,ATM,Merchant_48,0
CUST003,2024-09-17 10:38:00,307.71,payment,Chicago,mobile,Merchant_10,0
CUST003,2024-10-30 11:54:00,188.02,payment,Los Angeles,desktop,Merchant_3,0
CUST003,2024-06-30 09:15:00,317.85,payment,Miami,mobile,Merchant_9,0
CUST003,2024-03-06 15:12:00,121.96,purchase,New York,desktop,Merchant_3,0
CUST003,2024-11-18 14:25:00,258.29,payment,Chicago,ATM,Merchant_25,0
CUST003,2024-07-09 00:04:00,119.71,withdrawal,New York,ATM,Merchant_11,0
CUST003,2024-08-17 15:15:00,253.33,transfer,Los Angeles,ATM,Merchant_9,0
CUST003,2024-04-22 02:41:00,314.56,withdrawal,Chicago,ATM,Merchant_7,0
CUST003,2024-07-25 19:23:00,1344.64,withdrawal,New York,ATM,Merchant_37,1
CUST003,2024-02-03 05:29:00,133.51,payment,Chicago,ATM,Merchant_13,0
CUST003,2024-06-27 01:42:00,176.06,purchase,New York,mobile,Merchant_11,0
CUST003,2024-10-18 20:44:00,205.82,payment,New York,mobile,Merchant_36,0
CUST003,2024-10-21 04:23:00,250.22,payment,Los Angeles,desktop,Merchant_30,0
CUST003,2024-03-31 17:39:00,126.81,purchase,Los Angeles,desktop,Merchant_31,0
CUST003,2024-04-26 21:58:00,323.04,purchase,New York,mobile,Merchant_6,0
CUST003,2024-04-29 16:14:00,122.2,purchase,Los Angeles,ATM,Merchant_3,0
CUST003,2024-03-29 13:59:00,156.06,purchase,New York,ATM,Merchant_35,0
CUST003,2024-10-06 00:28:00,182.43,payment,New York,ATM,Merchant_14,0
CUST003,2024-05-22 07:15:00,119.55,transfer,New York,ATM,Merchant_29,0
CUST003,2024-12-10 10:00:00,335.92,payment,Houston,desktop,Merchant_17,0
CUST003,2024-01-07 07:22:00,1975.61,transfer,Chicago,desktop,Merchant_13,1
CUST003,2024-03-24 11:34:00,279.65,payment,New York,ATM,Merchant_12,0
CUST003,2024-03-06 19:54:00,323.27,transfer,New York,desktop,Merchant_42,0
CUST003,2024-09-16 03:49:00,346.03,payment,Chicago,ATM,Merchant_6,0
CUST003,2024-04-18 10:39:00,179.33,payment,Los Angeles,desktop,Merchant_36,0
CUST003,2024-06-22 06:19:00,240.08,withdrawal,New York,ATM,Merchant_5,0
CUST003,2024-11-13 17:20:00,336.56,purchase,New York,ATM,Merchant_6,0
CUST003,2024-12-16 21:39:00,235.01,withdrawal,Miami,ATM,Merchant_6,0
CUST003,2024-05-29 08:34:00,229.56,payment,New York,ATM,Merchant_3,0
CUST003,2024-02-06 11:13:00,332.04,withdrawal,Chicago,desktop,Merchant_41,0
CUST003,2024-11-17 13:09:00,341.14,payment,Chicago,desktop,Merchant_15,0
CUST003,2024-05-28 06:20:00,174.0,payment,Los Angeles,ATM,Merchant_46,0
CUST003,2024-08-09 04:57:00,172.84,withdrawal,New York,mobile,Merchant_11,0
CUST003,2024-05-04 18:02:00,121.94,withdrawal,New York,mobile,Merchant_15,0
CUST003,2024-06-16 16:20:00,315.93,payment,New York,ATM,Merchant_3,0
CUST003,2024-10-24 06:41:00,156.55,purchase,Chicago,ATM,Merchant_50,0
CUST003,2024-08-07 03:48:00,121.22,payment,New York,ATM,Merchant_5,0
CUST003,2024-06-15 05:32:00,148.26,purchase,New York,ATM,Merchant_14,0
CUST003,2024-12-19 15:58:00,208.42,payment,New York,ATM,Merchant_27,0
CUST003,2024-04-04 03:01:00,288.7,transfer,New York,mobile,Merchant_10,0
CUST003,2024-03-27 09:25:00,297.06,purchase,New York,ATM,Merchant_31,0
CUST003,2024-11-06 21:41:00,331.9,withdrawal,Chicago,desktop,Merchant_35,0
CUST003,2024-07-01 21:39:00,128.48,purchase,New York,ATM,Merchant_19,0
CUST003,2024-05-15 17:38:00,1550.54,transfer,New York,desktop,Merchant_1,1
CUST003,2024-05-04 14:58:00,229.04,payment,New York,desktop,Merchant_9,0
CUST003,2024-03-30 18:43:00,294.39,purchase,New York,ATM,Merchant_6,0
