customer_id,timestamp,amount,transaction_type,location,device,merchant,is_fraud
CUST002,2024-01-06 16:27:00,156.91,transfer,New York,ATM,Merchant_44,0
CUST002,2024-03-20 11:37:00,92.16,purchase,New York,ATM,Merchant_11,0
CUST002,2024-05-15 21:40:00,63.03,purchase,New York,ATM,Merchant_29,0
CUST002,2024-02-22 05:11:00,69.2,payment,New York,mobile,Merchant_10,0
CUST002,2024-08-24 08:40:00,77.9,withdrawal,New York,desktop,Merchant_13,0
CUST002,2024-11-07 20:51:00,94.41,purchase,Chicago,mobile,Merchant_21,0
CUST002,2024-10-27 13:16:00,76.32,withdrawal,New York,desktop,Merchant_21,0
CUST002,2024-08-03 15:36:00,63.45,purchase,Los Angeles,ATM,Merchant_35,0
CUST002,2024-07-21 01:59:00,1638.18,purchase,New York,desktop,Merchant_13,1
CUST002,2024-07-04 22:38:00,108.37,payment,Chicago,desktop,Merchant_47,0
CUST002,2024-02-12 21:50:00,166.44,payment,New York,ATM,Merchant_30,0
CUST002,2024-02-17 13:23:00,143.36,withdrawal,Miami,mobile,Merchant_23,0
CUST002,2024-08-10 02:08:00,61.79,purchase,New York,ATM,Merchant_14,0
CUST002,2024-12-20 00:09:00,157.81,withdrawal,New York,desktop,Merchant_37,0
CUST002,2024-04-05 11:19:00,129.23,purchase,Miami,ATM,Merchant_33,0
CUST002,2024-06-03 07:55:00,154.66,withdrawal,New York,desktop,Merchant_19,0
CUST002,2024-12-09 09:49:00,130.95,purchase,New York,mobile,Merchant_43,0
CUST002,2024-11-17 06:11:00,152.47,withdrawal,New York,ATM,Merchant_35,0
CUST002,2024-01-26 23:58:00,132.05,transfer,New York,ATM,Merchant_44,0
CUST002,2024-09-25 10:32:00,60.53,transfer,New York,desktop,Merchant_27,0
CUST002,2024-06-22 04:40:00,168.62,purchase,Miami,ATM,Merchant_16,0
CUST002,2024-02-19 09:01:00,83.7,payment,New York,desktop,Merchant_41,0
CUST002,2024-05-02 11:54:00,121.15,payment,New York,mobile,Merchant_30,0
CUST002,2024-04-29 07:22:00,119.04,payment,New York,desktop,Merchant_33,0
CUST002,2024-03-23 10:42:00,115.37,transfer,New York,desktop,Merchant_16,0
CUST002,2024-11-23 05:24:00,62.26,withdrawal,New York,desktop,Merchant_23,0
CUST002,2024-11-25 12:14:00,142.54,withdrawal,Los Angeles,ATM,Merchant_37,0
CUST002,2024-06-18 03:46:00,114.91,purchase,New York,ATM,Merchant_24,0
CUST002,2024-11-01 21:36:00,121.41,transfer,New York,ATM,Merchant_14,0
CUST002,2024-10-11 18:15:00,65.76,withdrawal,New York,ATM,Merchant_14,0
CUST002,2024-07-28 07:48:00,1147.11,payment,Los Angeles,desktop,Merchant_14,1
CUST002,2024-12-08 17:21:00,80.45,purchase,New York,ATM,Merchant_46,0
CUST002,2024-11-14 04:11:00,122.32,payment,New York,ATM,Merchant_12,0
CUST002,2024-04-04 15:26:00,159.09,purchase,New York,ATM,Merchant_2,0
CUST002,2024-02-23 06:16:00,108.75,withdrawal,New York,desktop,Merchant_39,0
CUST002,2024-03-31 23:44:00,97.97,transfer,Chicago,mobile,Merchant_45,0
CUST002,2024-06-26 07:17:00,57.84,purchase,New York,mobile,Merchant_40,0
CUST002,2024-01-28 00:16:00,138.15,payment,Houston,ATM,Merchant_9,0
CUST002,2024-07-12 14:51:00,98.27,payment,New York,ATM,Merchant_39,0
CUST002,2024-09-21 04:18:00,71.29,payment,Chicago,ATM,Merchant_17,0
CUST002,2024-03-24 16:18:00,154.65,purchase,Chicago,desktop,Merchant_45,0
CUST002,2024-02-10 19:27:00,76.13,transfer,New York,desktop,Merchant_48,0
CUST002,2024-07-10 08:38:00,147.02,payment,New York,mobile,Merchant_47,0
CUST002,2024-01-06 04:44:00,108.71,transfer,New York,ATM,Merchant_14,0
CUST002,2024-05-12 16:30:00,102.77,purchase,Los Angeles,ATM,Merchant_50,0
CUST002,2024-01-15 07:40:00,96.51,payment,New York,ATM,Merchant_12,0
CUST002,2024-11-05 22:33:00,121.66,transfer,New York,desktop,Merchant_43,0
CUST002,2024-10-01 14:05:00,134.38,payment,Los Angeles,mobile,Merchant_12,0
CUST002,2024-07-20 19:42:00,156.51,transfer,Los Angeles,desktop,Merchant_28,0
CUST002,2024-10-29 00:33:00,73.16,withdrawal,New York,mobile,Merchant_36,0
CUST002,2024-03-27 01:17:00,121.87,withdrawal,Los Angeles,mobile,Merchant_1,0
CUST002,2024-02-15 13:35:00,141.93,purchase,New York,desktop,Merchant_38,0
CUST002,2024-12-25 23:45:00,112.59,transfer,New York,mobile,Merchant_50,0
CUST002,2024-03-18 05:48:00,125.06,withdrawal,New York,ATM,Merchant_38,0
CUST002,2024-09-15 13:27:00,58.22,withdrawal,New York,ATM,Merchant_10,0
CUST002,2024-01-09 19:05:00,114.06,payment,New York,ATM,Merchant_3,0
CUST002,2024-10-20 20:06:00,90.53,withdrawal,Los Angeles,ATM,Merchant_9,0
CUST002,2024-11-17 06:14:00,88.78,withdrawal,New York,desktop,Merchant_30,0
CUST002,2024-07-12 00:34:00,74.23,withdrawal,New York,ATM,Merchant_28,0
CUST002,2024-01-28 14:15:00,75.03,transfer,Chicago,ATM,Merchant_29,0
CUST002,2024-02-21 19:11:00,147.24,purchase,New York,mobile,Merchant_14,0
